0.55064,-1.1533
-3.7512,3.3976
-3.1132,4.7121
0.59495,4.1359
-0.52987,0.058985
-0.13134,-0.22249
-1.9724,-5.4662
-0.22073,-0.57568
2.6062,1.487
-1.0119,-0.73576
-0.53076,-0.6079
1.0137,-2.9896
-5.9865,-0.77686
-3.2456,-1.632
-2.5987,-0.0018271
